"gene_symbol","ensembl_id","gene_id"
"Ccdc30","ENSMUSP00000070621","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000158622","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000118202","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000158811","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000047534","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000081332","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000158735","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000158701","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000158782","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000158630","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000158814","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000158652","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000158694","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000158598","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000158764","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000158749","ENSMUSG00000028637"
"Ccdc30","ENSMUSP00000158712","ENSMUSG00000028637"
"Ccdc32","ENSMUSP00000038589","ENSMUSG00000039983"
"Ccdc32","ENSMUSP00000106458","ENSMUSG00000039983"
"Ccdc32","ENSMUSP00000106457","ENSMUSG00000039983"
"Ccdc33","ENSMUSP00000040899","ENSMUSG00000037716"
"Ccdc33","ENSMUSP00000096279","ENSMUSG00000037716"
"Ccdc33","ENSMUSP00000149337","ENSMUSG00000037716"
"Ccdc33","ENSMUSP00000112613","ENSMUSG00000037716"
"Ccdc33","ENSMUSP00000096278","ENSMUSG00000037716"
"Ccdc34","ENSMUSP00000130554","ENSMUSG00000027160"
"Ccdc34","ENSMUSP00000127363","ENSMUSG00000027160"
"Ccdc34","ENSMUSP00000028580","ENSMUSG00000027160"
"Ccdc36","ENSMUSP00000075898","ENSMUSG00000047220"
"Ccdc38","ENSMUSP00000089860","ENSMUSG00000036168"
"Ccdc38","ENSMUSP00000150407","ENSMUSG00000036168"
"Ccdc39","ENSMUSP00000029222","ENSMUSG00000027676"
"Ccdc40","ENSMUSP00000158198","ENSMUSG00000039963"
"Ccdc40","ENSMUSP00000158069","ENSMUSG00000039963"
"Ccdc40","ENSMUSP00000062198","ENSMUSG00000039963"
"Ccdc42","ENSMUSP00000114381","ENSMUSG00000045915"
"Ccdc42","ENSMUSP00000057342","ENSMUSG00000045915"
"Ccdc42","ENSMUSP00000099672","ENSMUSG00000045915"
"Ccdc43","ENSMUSP00000090230","ENSMUSG00000020925"
"Ccdc43","ENSMUSP00000127494","ENSMUSG00000020925"
"Ccdc47","ENSMUSP00000002043","ENSMUSG00000078622"
"Ccdc47","ENSMUSP00000102478","ENSMUSG00000078622"
"Ccdc47","ENSMUSP00000122736","ENSMUSG00000078622"
"Ccdc47","ENSMUSP00000117127","ENSMUSG00000078622"
"Ccdc50","ENSMUSP00000097604","ENSMUSG00000038127"
"Ccdc50","ENSMUSP00000038509","ENSMUSG00000038127"
"Ccdc50","ENSMUSP00000093841","ENSMUSG00000038127"
"Ccdc50","ENSMUSP00000118633","ENSMUSG00000038127"
"Ccdc51","ENSMUSP00000026735","ENSMUSG00000025645"
"Ccdc54","ENSMUSP00000049864","ENSMUSG00000050685"
"Ccdc57","ENSMUSP00000050996","ENSMUSG00000048445"
"Ccdc58","ENSMUSP00000125874","ENSMUSG00000075229"
"Ccdc58","ENSMUSP00000131929","ENSMUSG00000075229"
"Ccdc58","ENSMUSP00000156039","ENSMUSG00000075229"
"Ccdc58","ENSMUSP00000097520","ENSMUSG00000075229"
"Ccdc59","ENSMUSP00000020049","ENSMUSG00000019897"
"Ccdc6","ENSMUSP00000123374","ENSMUSG00000048701"
"Ccdc6","ENSMUSP00000115678","ENSMUSG00000048701"
"Ccdc6","ENSMUSP00000116408","ENSMUSG00000048701"
"Ccdc60","ENSMUSP00000049912","ENSMUSG00000043913"
"Ccdc60","ENSMUSP00000083671","ENSMUSG00000043913"
"Ccdc61","ENSMUSP00000096377","ENSMUSG00000074358"
"Ccdc61","ENSMUSP00000123152","ENSMUSG00000074358"
"Ccdc61","ENSMUSP00000118644","ENSMUSG00000074358"
"Ccdc61","ENSMUSP00000146309","ENSMUSG00000074358"
"Ccdc61","ENSMUSP00000122950","ENSMUSG00000074358"
"Ccdc61","ENSMUSP00000123625","ENSMUSG00000074358"
"Ccdc62","ENSMUSP00000091878","ENSMUSG00000061882"
"Ccdc62","ENSMUSP00000127483","ENSMUSG00000061882"
"Ccdc63","ENSMUSP00000050582","ENSMUSG00000043036"
"Ccdc63","ENSMUSP00000114143","ENSMUSG00000043036"
"Ccdc63","ENSMUSP00000114804","ENSMUSG00000043036"
"Ccdc63","ENSMUSP00000114311","ENSMUSG00000043036"
"Ccdc65","ENSMUSP00000003444","ENSMUSG00000003354"
"Ccdc65","ENSMUSP00000155191","ENSMUSG00000003354"
"Ccdc66","ENSMUSP00000153023","ENSMUSG00000046753"
"Ccdc66","ENSMUSP00000052546","ENSMUSG00000046753"
"Ccdc68","ENSMUSP00000046197","ENSMUSG00000038903"
"Ccdc68","ENSMUSP00000078959","ENSMUSG00000038903"
"Ccdc69","ENSMUSP00000054840","ENSMUSG00000049588"
"Ccdc69","ENSMUSP00000104508","ENSMUSG00000049588"
"Ccdc70","ENSMUSP00000069249","ENSMUSG00000017049"
"Ccdc70","ENSMUSP00000017193","ENSMUSG00000017049"
"Ccdc71","ENSMUSP00000057891","ENSMUSG00000049305"
"Ccdc71","ENSMUSP00000141937","ENSMUSG00000049305"
"Ccdc71","ENSMUSP00000142230","ENSMUSG00000049305"
"Ccdc71l","ENSMUSP00000129581","ENSMUSG00000090946"
"Ccdc73","ENSMUSP00000106743","ENSMUSG00000045106"
"Ccdc73","ENSMUSP00000115091","ENSMUSG00000045106"
"Ccdc73","ENSMUSP00000120706","ENSMUSG00000045106"
"Ccdc73","ENSMUSP00000114374","ENSMUSG00000045106"
"Ccdc74a","ENSMUSP00000138262","ENSMUSG00000041617"
"Ccdc74a","ENSMUSP00000049541","ENSMUSG00000041617"
"Ccdc74a","ENSMUSP00000138657","ENSMUSG00000041617"
"Ccdc74a","ENSMUSP00000138340","ENSMUSG00000041617"
"Ccdc74a","ENSMUSP00000138160","ENSMUSG00000041617"
"Ccdc74a","ENSMUSP00000138131","ENSMUSG00000041617"
"Ccdc74a","ENSMUSP00000138498","ENSMUSG00000041617"
"Ccdc77","ENSMUSP00000032283","ENSMUSG00000030177"
"Ccdc77","ENSMUSP00000120896","ENSMUSG00000030177"
"Ccdc77","ENSMUSP00000108323","ENSMUSG00000030177"
"Ccdc77","ENSMUSP00000127096","ENSMUSG00000030177"
"Ccdc77","ENSMUSP00000131970","ENSMUSG00000030177"
"Ccdc77","ENSMUSP00000126554","ENSMUSG00000030177"
"Ccdc77","ENSMUSP00000114664","ENSMUSG00000030177"
"Ccdc78","ENSMUSP00000093155","ENSMUSG00000071202"
"Ccdc7a","ENSMUSP00000150598","ENSMUSG00000025808"
"Ccdc7a","ENSMUSP00000150983","ENSMUSG00000025808"
"Ccdc7a","ENSMUSP00000150055","ENSMUSG00000025808"
"Ccdc7a","ENSMUSP00000149790","ENSMUSG00000025808"
"Ccdc7a","ENSMUSP00000092780","ENSMUSG00000025808"
"Ccdc7a","ENSMUSP00000117961","ENSMUSG00000025808"
"Ccdc7a","ENSMUSP00000104379","ENSMUSG00000025808"
"Ccdc7b","ENSMUSP00000104378","ENSMUSG00000056018"
"Ccdc7b","ENSMUSP00000119034","ENSMUSG00000056018"
"Ccdc7b","ENSMUSP00000118197","ENSMUSG00000056018"
"Ccdc7b","ENSMUSP00000026912","ENSMUSG00000056018"
"Ccdc8","ENSMUSP00000092399","ENSMUSG00000041117"
"Ccdc80","ENSMUSP00000097097","ENSMUSG00000022665"
"Ccdc80","ENSMUSP00000058752","ENSMUSG00000022665"
"Ccdc81","ENSMUSP00000117788","ENSMUSG00000039391"
"Ccdc81","ENSMUSP00000044087","ENSMUSG00000039391"
"Ccdc82","ENSMUSP00000150947","ENSMUSG00000079084"
"Ccdc82","ENSMUSP00000106212","ENSMUSG00000079084"
"Ccdc82","ENSMUSP00000151057","ENSMUSG00000079084"
"Ccdc83","ENSMUSP00000102839","ENSMUSG00000030617"
"Ccdc83","ENSMUSP00000102838","ENSMUSG00000030617"
"Ccdc83","ENSMUSP00000047758","ENSMUSG00000030617"
"Ccdc84","ENSMUSP00000053216","ENSMUSG00000043923"
"Ccdc84","ENSMUSP00000151113","ENSMUSG00000043923"
"Ccdc84","ENSMUSP00000151118","ENSMUSG00000043923"
"Ccdc84","ENSMUSP00000148874","ENSMUSG00000043923"
"Ccdc84","ENSMUSP00000149682","ENSMUSG00000043923"
"Ccdc84","ENSMUSP00000148979","ENSMUSG00000043923"
"Ccdc84","ENSMUSP00000150949","ENSMUSG00000043923"
"Ccdc84","ENSMUSP00000149229","ENSMUSG00000043923"
"Ccdc85a","ENSMUSP00000125648","ENSMUSG00000032878"
"Ccdc85a","ENSMUSP00000124184","ENSMUSG00000032878"
"Ccdc85a","ENSMUSP00000090941","ENSMUSG00000032878"
"Ccdc85a","ENSMUSP00000124972","ENSMUSG00000032878"
"Ccdc85a","ENSMUSP00000044649","ENSMUSG00000032878"
"Ccdc85a","ENSMUSP00000105128","ENSMUSG00000032878"
"Ccdc85b","ENSMUSP00000137537","ENSMUSG00000095098"
"Ccdc85b","ENSMUSP00000157571","ENSMUSG00000095098"
"Ccdc85c","ENSMUSP00000152421","ENSMUSG00000084883"
"Ccdc85c","ENSMUSP00000125757","ENSMUSG00000084883"
"Ccdc86","ENSMUSP00000025639","ENSMUSG00000024732"
"Ccdc87","ENSMUSP00000086028","ENSMUSG00000067872"
"Ccdc88a","ENSMUSP00000048978","ENSMUSG00000032740"
"Ccdc88a","ENSMUSP00000119173","ENSMUSG00000032740"
"Ccdc88a","ENSMUSP00000115117","ENSMUSG00000032740"
"Ccdc88a","ENSMUSP00000114942","ENSMUSG00000032740"
"Ccdc88a","ENSMUSP00000105103","ENSMUSG00000032740"
"Ccdc88b","ENSMUSP00000158268","ENSMUSG00000047810"
"Ccdc88b","ENSMUSP00000109067","ENSMUSG00000047810"
"Ccdc88b","ENSMUSP00000157482","ENSMUSG00000047810"
"Ccdc88c","ENSMUSP00000068629","ENSMUSG00000021182"
"Ccdc88c","ENSMUSP00000156712","ENSMUSG00000021182"
"Ccdc88c","ENSMUSP00000152316","ENSMUSG00000021182"
"Ccdc88c","ENSMUSP00000152163","ENSMUSG00000021182"
"Ccdc88c","ENSMUSP00000082177","ENSMUSG00000021182"
"Ccdc89","ENSMUSP00000060309","ENSMUSG00000044362"
"Ccdc9","ENSMUSP00000114088","ENSMUSG00000041375"
"Ccdc9","ENSMUSP00000035597","ENSMUSG00000041375"
"Ccdc9","ENSMUSP00000134049","ENSMUSG00000041375"
"Ccdc9","ENSMUSP00000122708","ENSMUSG00000041375"
"Ccdc9","ENSMUSP00000133798","ENSMUSG00000041375"
"Ccdc9","ENSMUSP00000133863","ENSMUSG00000041375"
"Ccdc9","ENSMUSP00000134106","ENSMUSG00000041375"
"Ccdc9","ENSMUSP00000119694","ENSMUSG00000041375"
"Ccdc90b","ENSMUSP00000032842","ENSMUSG00000030613"
"Ccdc90b","ENSMUSP00000082090","ENSMUSG00000030613"
"Ccdc91","ENSMUSP00000144722","ENSMUSG00000030301"
"Ccdc91","ENSMUSP00000032441","ENSMUSG00000030301"
"Ccdc91","ENSMUSP00000122635","ENSMUSG00000030301"
"Ccdc92","ENSMUSP00000038075","ENSMUSG00000037979"
"Ccdc92","ENSMUSP00000119438","ENSMUSG00000037979"
"Ccdc92","ENSMUSP00000114983","ENSMUSG00000037979"
"Ccdc92b","ENSMUSP00000098429","ENSMUSG00000069814"
"Ccdc93","ENSMUSP00000043442","ENSMUSG00000026339"
"Ccdc93","ENSMUSP00000108240","ENSMUSG00000026339"
"Ccdc96","ENSMUSP00000059636","ENSMUSG00000050677"
"Ccdc97","ENSMUSP00000002683","ENSMUSG00000002608"
"Ccdc97","ENSMUSP00000145855","ENSMUSG00000002608"
"Ccdc9b","ENSMUSP00000051853","ENSMUSG00000045838"
"Ccer1","ENSMUSP00000050554","ENSMUSG00000047025"
"Ccer2","ENSMUSP00000137487","ENSMUSG00000096257"
"Cchcr1","ENSMUSP00000132028","ENSMUSG00000040312"
"Cchcr1","ENSMUSP00000046612","ENSMUSG00000040312"
"Cchcr1","ENSMUSP00000133407","ENSMUSG00000040312"
"Ccin","ENSMUSP00000092725","ENSMUSG00000070999"
"Cck","ENSMUSP00000149163","ENSMUSG00000032532"
"Cck","ENSMUSP00000150080","ENSMUSG00000032532"
"Cck","ENSMUSP00000035120","ENSMUSG00000032532"
"Cck","ENSMUSP00000149679","ENSMUSG00000032532"
"Cck","ENSMUSP00000149410","ENSMUSG00000032532"
"Cck","ENSMUSP00000150557","ENSMUSG00000032532"
"Cckar","ENSMUSP00000144103","ENSMUSG00000029193"
"Cckar","ENSMUSP00000031093","ENSMUSG00000029193"
"Cckbr","ENSMUSP00000033189","ENSMUSG00000030898"
"Cckbr","ENSMUSP00000138052","ENSMUSG00000030898"
"Ccl1","ENSMUSP00000103824","ENSMUSG00000020702"
"Ccl1","ENSMUSP00000021043","ENSMUSG00000020702"
"Ccl11","ENSMUSP00000000342","ENSMUSG00000020676"
"Ccl12","ENSMUSP00000000194","ENSMUSG00000035352"
"Ccl17","ENSMUSP00000034232","ENSMUSG00000031780"
"Ccl19","ENSMUSP00000137353","ENSMUSG00000094661"
"Ccl19","ENSMUSP00000100022","ENSMUSG00000071005"
"Ccl19","ENSMUSP00000144891","ENSMUSG00000071005"
"Ccl2","ENSMUSP00000000193","ENSMUSG00000035385"
"Ccl20","ENSMUSP00000027351","ENSMUSG00000026166"
"Ccl20","ENSMUSP00000109064","ENSMUSG00000026166"
"Ccl20","ENSMUSP00000139923","ENSMUSG00000026166"
"Ccl21a","ENSMUSP00000136780","ENSMUSG00000095320"
"Ccl21a","ENSMUSP00000092732","ENSMUSG00000094686"
"Ccl21b","ENSMUSP00000137555","ENSMUSG00000096271"
"Ccl21b","ENSMUSP00000137398","ENSMUSG00000096873"
"Ccl21b","ENSMUSP00000137149","ENSMUSG00000095675"
"Ccl21c","ENSMUSP00000136267","ENSMUSG00000094121"
"Ccl22","ENSMUSP00000034231","ENSMUSG00000031779"
"Ccl24","ENSMUSP00000004936","ENSMUSG00000004814"
"Ccl24","ENSMUSP00000144002","ENSMUSG00000004814"
"Ccl25","ENSMUSP00000140747","ENSMUSG00000023235"
"Ccl25","ENSMUSP00000064658","ENSMUSG00000023235"
"Ccl25","ENSMUSP00000096548","ENSMUSG00000023235"
"Ccl25","ENSMUSP00000120719","ENSMUSG00000023235"
"Ccl25","ENSMUSP00000117515","ENSMUSG00000023235"
"Ccl25","ENSMUSP00000106610","ENSMUSG00000023235"
"Ccl25","ENSMUSP00000024004","ENSMUSG00000023235"
"Ccl26","ENSMUSP00000091779","ENSMUSG00000070464"
"Ccl27","ENSMUSP00000136300","ENSMUSG00000095247"
"Ccl27","ENSMUSP00000136040","ENSMUSG00000095247"
"Ccl27","ENSMUSP00000137101","ENSMUSG00000095247"
"Ccl27","ENSMUSP00000136552","ENSMUSG00000093828"
"Ccl27","ENSMUSP00000103621","ENSMUSG00000093828"
"Ccl27a","ENSMUSP00000103668","ENSMUSG00000073888"
"Ccl27a","ENSMUSP00000103670","ENSMUSG00000073888"
"Ccl27a","ENSMUSP00000103671","ENSMUSG00000073888"
"Ccl27a","ENSMUSP00000154658","ENSMUSG00000073888"
"Ccl27a","ENSMUSP00000103672","ENSMUSG00000073888"
"Ccl27a","ENSMUSP00000153974","ENSMUSG00000073888"
"Ccl27a","ENSMUSP00000154160","ENSMUSG00000073888"
"Ccl27a","ENSMUSP00000103667","ENSMUSG00000073888"
"Ccl27a","ENSMUSP00000133827","ENSMUSG00000073888"
"Ccl27a","ENSMUSP00000154105","ENSMUSG00000073888"
"Ccl27a","ENSMUSP00000073990","ENSMUSG00000073888"
"Ccl27b","ENSMUSP00000137284","ENSMUSG00000096826"
"Ccl28","ENSMUSP00000096847","ENSMUSG00000074715"
"Ccl3","ENSMUSP00000001008","ENSMUSG00000000982"
"Ccl4","ENSMUSP00000019074","ENSMUSG00000018930"
"Ccl5","ENSMUSP00000039600","ENSMUSG00000035042"
"Ccl6","ENSMUSP00000019071","ENSMUSG00000018927"
"Ccl7","ENSMUSP00000021011","ENSMUSG00000035373"
"Ccl8","ENSMUSP00000009329","ENSMUSG00000009185"
"Ccl9","ENSMUSP00000019266","ENSMUSG00000019122"
"Ccm2","ENSMUSP00000000388","ENSMUSG00000000378"
"Ccm2","ENSMUSP00000125608","ENSMUSG00000000378"
"Ccm2","ENSMUSP00000105344","ENSMUSG00000000378"
"Ccm2","ENSMUSP00000123790","ENSMUSG00000000378"
"Ccm2","ENSMUSP00000125072","ENSMUSG00000000378"
"Ccm2","ENSMUSP00000105343","ENSMUSG00000000378"
"Ccm2l","ENSMUSP00000158822","ENSMUSG00000027474"
"Ccm2l","ENSMUSP00000158754","ENSMUSG00000027474"
"Ccm2l","ENSMUSP00000122732","ENSMUSG00000027474"
"Ccm2l","ENSMUSP00000105425","ENSMUSG00000027474"
"Ccn1","ENSMUSP00000029846","ENSMUSG00000028195"
"Ccn2","ENSMUSP00000020171","ENSMUSG00000019997"
"Ccn2","ENSMUSP00000135147","ENSMUSG00000019997"
"Ccn2","ENSMUSP00000135212","ENSMUSG00000019997"
"Ccn3","ENSMUSP00000054389","ENSMUSG00000037362"
"Ccn4","ENSMUSP00000005255","ENSMUSG00000005124"
"Ccn4","ENSMUSP00000117402","ENSMUSG00000005124"
"Ccn4","ENSMUSP00000113144","ENSMUSG00000005124"
"Ccn5","ENSMUSP00000029188","ENSMUSG00000027656"
"Ccn6","ENSMUSP00000076003","ENSMUSG00000062074"
"Ccna1","ENSMUSP00000142706","ENSMUSG00000027793"
"Ccna1","ENSMUSP00000029368","ENSMUSG00000027793"
"Ccna1","ENSMUSP00000143447","ENSMUSG00000027793"
"Ccna1","ENSMUSP00000142692","ENSMUSG00000027793"
"Ccna1","ENSMUSP00000143275","ENSMUSG00000027793"
"Ccna1","ENSMUSP00000143555","ENSMUSG00000027793"
"Ccna2","ENSMUSP00000029270","ENSMUSG00000027715"
"Ccna2","ENSMUSP00000142946","ENSMUSG00000027715"
"Ccna2","ENSMUSP00000118239","ENSMUSG00000027715"
"Ccnb1","ENSMUSP00000071989","ENSMUSG00000041431"
"Ccnb1","ENSMUSP00000088841","ENSMUSG00000041431"
"Ccnb1","ENSMUSP00000133962","ENSMUSG00000041431"
"Ccnb1ip1","ENSMUSP00000093622","ENSMUSG00000071470"
"Ccnb1ip1","ENSMUSP00000153980","ENSMUSG00000071470"
"Ccnb2","ENSMUSP00000034742","ENSMUSG00000032218"
"Ccnb3","ENSMUSP00000111418","ENSMUSG00000051592"
"Ccnb3","ENSMUSP00000052272","ENSMUSG00000051592"
"Ccnb3","ENSMUSP00000155375","ENSMUSG00000116524"
"Ccnb3","ENSMUSP00000155316","ENSMUSG00000116524"
"Ccnc","ENSMUSP00000069076","ENSMUSG00000028252"
"Ccnc","ENSMUSP00000100062","ENSMUSG00000028252"
"Ccnc","ENSMUSP00000113682","ENSMUSG00000028252"
"Ccnc","ENSMUSP00000103875","ENSMUSG00000028252"
"Ccnd1","ENSMUSP00000091495","ENSMUSG00000070348"
"Ccnd2","ENSMUSP00000000188","ENSMUSG00000000184"
"Ccnd2","ENSMUSP00000144006","ENSMUSG00000000184"
"Ccnd2","ENSMUSP00000144095","ENSMUSG00000000184"
"Ccnd2","ENSMUSP00000144245","ENSMUSG00000000184"
"Ccnd3","ENSMUSP00000138486","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000138658","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000138220","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000040488","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000138640","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000138715","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000138273","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000138180","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000138091","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000138711","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000138169","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000138334","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000138458","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000138528","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000138745","ENSMUSG00000034165"
"Ccnd3","ENSMUSP00000126141","ENSMUSG00000034165"
"Ccndbp1","ENSMUSP00000062496","ENSMUSG00000023572"
"Ccndbp1","ENSMUSP00000097088","ENSMUSG00000023572"
"Ccndbp1","ENSMUSP00000097087","ENSMUSG00000023572"
"Ccndbp1","ENSMUSP00000125961","ENSMUSG00000023572"
"Ccne1","ENSMUSP00000103658","ENSMUSG00000002068"
"Ccne1","ENSMUSP00000117662","ENSMUSG00000002068"
"Ccne1","ENSMUSP00000145532","ENSMUSG00000002068"
"Ccne2","ENSMUSP00000029866","ENSMUSG00000028212"
"Ccne2","ENSMUSP00000103960","ENSMUSG00000028212"
"Ccne2","ENSMUSP00000130693","ENSMUSG00000028212"
"Ccnf","ENSMUSP00000111048","ENSMUSG00000072082"
"Ccnf","ENSMUSP00000157253","ENSMUSG00000072082"
"Ccng1","ENSMUSP00000020576","ENSMUSG00000020326"
"Ccng2","ENSMUSP00000031331","ENSMUSG00000029385"
"Ccng2","ENSMUSP00000113278","ENSMUSG00000029385"
"Ccnh","ENSMUSP00000022030","ENSMUSG00000021548"
"Ccnh","ENSMUSP00000130839","ENSMUSG00000021548"
"Ccnh","ENSMUSP00000131136","ENSMUSG00000021548"
"Ccnh","ENSMUSP00000129349","ENSMUSG00000021548"
"Ccnh","ENSMUSP00000130820","ENSMUSG00000021548"
"Ccni","ENSMUSP00000050189","ENSMUSG00000063015"
"Ccni","ENSMUSP00000143972","ENSMUSG00000063015"
"Ccni","ENSMUSP00000116224","ENSMUSG00000063015"
"Ccni","ENSMUSP00000122434","ENSMUSG00000063015"
"Ccnj","ENSMUSP00000025983","ENSMUSG00000025010"
"Ccnj","ENSMUSP00000112643","ENSMUSG00000025010"
"Ccnjl","ENSMUSP00000058111","ENSMUSG00000044707"
"Ccnk","ENSMUSP00000152784","ENSMUSG00000021258"
"Ccnk","ENSMUSP00000098616","ENSMUSG00000021258"
"Ccnl1","ENSMUSP00000118377","ENSMUSG00000027829"
"Ccnl1","ENSMUSP00000119229","ENSMUSG00000027829"
"Ccnl1","ENSMUSP00000029416","ENSMUSG00000027829"
"Ccnl1","ENSMUSP00000118394","ENSMUSG00000027829"
"Ccnl1","ENSMUSP00000122824","ENSMUSG00000027829"
"Ccnl1","ENSMUSP00000122314","ENSMUSG00000027829"
"Ccnl2","ENSMUSP00000030944","ENSMUSG00000029068"
"Ccnl2","ENSMUSP00000116000","ENSMUSG00000029068"
"Ccno","ENSMUSP00000040083","ENSMUSG00000042417"
"Ccnq","ENSMUSP00000050658","ENSMUSG00000049489"
"Ccnt1","ENSMUSP00000126874","ENSMUSG00000011960"
"Ccnt1","ENSMUSP00000130286","ENSMUSG00000011960"
"Ccnt1","ENSMUSP00000012104","ENSMUSG00000011960"
"Ccnt2","ENSMUSP00000027587","ENSMUSG00000026349"
"Ccnt2","ENSMUSP00000108189","ENSMUSG00000026349"
"Ccny","ENSMUSP00000050001","ENSMUSG00000024286"
"Ccny","ENSMUSP00000157340","ENSMUSG00000024286"
"Ccny","ENSMUSP00000157353","ENSMUSG00000024286"
"Ccny","ENSMUSP00000157086","ENSMUSG00000024286"
"Ccnyl1","ENSMUSP00000109711","ENSMUSG00000070871"
"Ccnyl1","ENSMUSP00000139498","ENSMUSG00000070871"
"Ccnyl1","ENSMUSP00000139790","ENSMUSG00000070871"
"Ccnyl1","ENSMUSP00000092499","ENSMUSG00000070871"
"Ccp110","ENSMUSP00000102167","ENSMUSG00000033904"
"Ccp110","ENSMUSP00000147070","ENSMUSG00000033904"
"Ccp110","ENSMUSP00000146903","ENSMUSG00000033904"
"Ccp110","ENSMUSP00000038881","ENSMUSG00000033904"
"Ccpg1","ENSMUSP00000117202","ENSMUSG00000034563"
"Ccpg1","ENSMUSP00000122966","ENSMUSG00000034563"
"Ccpg1","ENSMUSP00000082458","ENSMUSG00000034563"
"Ccpg1","ENSMUSP00000116976","ENSMUSG00000034563"
"Ccpg1","ENSMUSP00000121059","ENSMUSG00000034563"
"Ccpg1","ENSMUSP00000045669","ENSMUSG00000034563"
"Ccpg1os","ENSMUSP00000139187","ENSMUSG00000086158"
"Ccr1","ENSMUSP00000026911","ENSMUSG00000025804"
"Ccr10","ENSMUSP00000062588","ENSMUSG00000044052"
"Ccr1l1","ENSMUSP00000071353","ENSMUSG00000064039"
"Ccr2","ENSMUSP00000130112","ENSMUSG00000049103"
"Ccr2","ENSMUSP00000132453","ENSMUSG00000049103"
"Ccr2","ENSMUSP00000049909","ENSMUSG00000049103"
"Ccr2","ENSMUSP00000128734","ENSMUSG00000049103"
"Ccr3","ENSMUSP00000039107","ENSMUSG00000035448"
"Ccr4","ENSMUSP00000062677","ENSMUSG00000047898"
"Ccr4","ENSMUSP00000150002","ENSMUSG00000047898"
"Ccr4","ENSMUSP00000150441","ENSMUSG00000047898"
"Ccr5","ENSMUSP00000107069","ENSMUSG00000079227"
"Ccr5","ENSMUSP00000129848","ENSMUSG00000079227"
"Ccr5","ENSMUSP00000127328","ENSMUSG00000079227"
"Ccr5","ENSMUSP00000149719","ENSMUSG00000079227"
"Ccr6","ENSMUSP00000156247","ENSMUSG00000040899"
"Ccr6","ENSMUSP00000131153","ENSMUSG00000040899"
"Ccr6","ENSMUSP00000095029","ENSMUSG00000040899"
"Ccr6","ENSMUSP00000128559","ENSMUSG00000040899"
"Ccr6","ENSMUSP00000135945","ENSMUSG00000040899"
"Ccr6","ENSMUSP00000137249","ENSMUSG00000040899"
"Ccr6","ENSMUSP00000128529","ENSMUSG00000040899"
"Ccr6","ENSMUSP00000156324","ENSMUSG00000040899"
"Ccr7","ENSMUSP00000099423","ENSMUSG00000037944"
"Ccr8","ENSMUSP00000038473","ENSMUSG00000042262"
"Ccr9","ENSMUSP00000131782","ENSMUSG00000029530"
"Ccr9","ENSMUSP00000127024","ENSMUSG00000029530"
"Ccr9","ENSMUSP00000107081","ENSMUSG00000029530"
"Ccr9","ENSMUSP00000126758","ENSMUSG00000029530"
"Ccr9","ENSMUSP00000137144","ENSMUSG00000029530"
"Ccrl2","ENSMUSP00000107519","ENSMUSG00000043953"
"Ccrl2","ENSMUSP00000143116","ENSMUSG00000043953"
"Ccrl2","ENSMUSP00000143105","ENSMUSG00000043953"
"Ccs","ENSMUSP00000158490","ENSMUSG00000034108"
"Ccs","ENSMUSP00000158377","ENSMUSG00000034108"
"Ccs","ENSMUSP00000035486","ENSMUSG00000034108"
"Ccs","ENSMUSP00000158065","ENSMUSG00000034108"
"Ccs","ENSMUSP00000158087","ENSMUSG00000034108"
"Ccs","ENSMUSP00000158019","ENSMUSG00000034108"
"Ccsap","ENSMUSP00000034452","ENSMUSG00000031971"
"Ccsap","ENSMUSP00000113319","ENSMUSG00000031971"
"Ccser1","ENSMUSP00000122894","ENSMUSG00000039578"
"Ccser1","ENSMUSP00000067639","ENSMUSG00000039578"
"Ccser1","ENSMUSP00000122633","ENSMUSG00000039578"
"Ccser1","ENSMUSP00000156135","ENSMUSG00000039578"
