nodelist,edgelist,num_nodes,num_edges,giulia_spatial_entropy,runtime
../network_data/partek_myod_postnatal/partek_myod_postnatal_3917_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3917_edgelist.csv,2950,234322,630036.7852329895,25.54011583328247
../network_data/partek_myod_postnatal/partek_myod_postnatal_4092_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4092_edgelist.csv,2015,126925,305406.62392225827,10.186661958694458
../network_data/partek_myod_postnatal/partek_myod_postnatal_143_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_143_edgelist.csv,1397,65800,144752.16465221607,5.314600944519043
../network_data/partek_myod_postnatal/partek_myod_postnatal_4169_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4169_edgelist.csv,408,12923,21125.830376959966,0.3923299312591553
../network_data/partek_myod_postnatal/partek_myod_postnatal_3622_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3622_edgelist.csv,979,39702,77885.47274559988,2.462378978729248
../network_data/partek_myod_postnatal/partek_myod_postnatal_4256_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4256_edgelist.csv,1041,40310,77491.26878563903,2.319157838821411
../network_data/partek_myod_postnatal/partek_myod_postnatal_5731_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5731_edgelist.csv,792,24321,47349.174117673894,1.473789930343628
../network_data/partek_myod_postnatal/partek_myod_postnatal_4465_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4465_edgelist.csv,2440,159602,414340.99903000426,16.140603065490723
../network_data/partek_myod_postnatal/partek_myod_postnatal_481_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_481_edgelist.csv,583,16618,30850.470687106437,0.7505481243133545
../network_data/partek_myod_postnatal/partek_myod_postnatal_78_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_78_edgelist.csv,282,3802,7643.1171256675425,0.16567301750183105
../network_data/partek_myod_postnatal/partek_myod_postnatal_3473_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3473_edgelist.csv,1403,76134,161835.53910987862,4.911403179168701
../network_data/partek_myod_postnatal/partek_myod_postnatal_7581_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7581_edgelist.csv,1305,64577,136434.89640329717,4.426789045333862
../network_data/partek_myod_postnatal/partek_myod_postnatal_3223_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3223_edgelist.csv,426,8039,15845.787794982702,0.37566399574279785
../network_data/partek_myod_postnatal/partek_myod_postnatal_1470_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1470_edgelist.csv,931,34304,72772.77443932407,2.339717149734497
