subpopulation,cell_num,num_nodes,num_edges,giulia_spatial_entropy,runtime,nodelist,edgelist
FA1_CD68_MacrophagesMonocytes,4193,1573,102662,198204.31387407912,4.71117901802063,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_4193_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_4193_edgelist.csv
FA1_CD68_MacrophagesMonocytes,567,575,14280,27868.388593014144,0.5402181148529053,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_567_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_567_edgelist.csv
FA1_CD68_MacrophagesMonocytes,143,1110,54126,107808.20425708407,2.210509777069092,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_143_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_143_edgelist.csv
FA1_CD68_MacrophagesMonocytes,3513,4741,653897,1622010.5681889013,53.01727890968323,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_3513_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_3513_edgelist.csv
FA1_CD68_MacrophagesMonocytes,2939,2850,321514,651126.0419824629,17.431981086730957,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_2939_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_2939_edgelist.csv
FA1_CD68_MacrophagesMonocytes,1594,862,32635,66548.72306065595,1.279573917388916,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_1594_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_1594_edgelist.csv
FA1_CD68_MacrophagesMonocytes,1566,1468,92048,183363.9683091768,4.042179822921753,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_1566_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_1566_edgelist.csv
FA1_CD68_MacrophagesMonocytes,1768,807,27739,48773.39758288837,1.1278979778289795,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_1768_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_1768_edgelist.csv
FA1_CD68_MacrophagesMonocytes,2674,1872,144451,285726.27824250265,6.792878866195679,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_2674_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_2674_edgelist.csv
FA1_CD68_MacrophagesMonocytes,2948,678,18521,34807.90539545162,0.7614941596984863,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_2948_nodelist.csv,../network_data/subpopulations_in_progress/FA1_CD68_MacrophagesMonocytes/FA1_CD68_MacrophagesMonocytes_2948_edgelist.csv
