gene_symbol,ensembl_id
Abraxas1,ENSMUSP00000055895
Abraxas2,ENSMUSP00000120309
Abt1,ENSMUSP00000045888
Abtb1,ENSMUSP00000032169
Abtb2,ENSMUSP00000075566
AC061963.1,-
AC087898.2,-
AC101921.1,-
AC102334.1,-
AC102815.1,-
AC109617.1,-
AC110166.2,-
AC110211.1,-
AC112943.2,-
AC113595.1,-
AC113595.2,-
AC116487.2,-
AC117245.1,-
AC117608.1,-
AC117662.4,-
AC118240.2,-
AC119998.3,-
AC121788.1,-
AC122413.1,-
AC122509.1,-
AC122556.1,-
AC123724.1,-
AC123870.1,-
AC124739.2,-
AC125141.1,-
AC125141.3,-
AC125149.2,-
AC125149.3,-
AC125371.2,-
AC126280.1,-
AC126936.1,-
AC127341.3,-
AC127341.5,-
AC129178.1,-
AC129328.1,-
AC130815.2,-
AC130815.3,-
AC132444.1,-
AC132444.5,-
AC132444.6,-
AC133103.1,-
AC133488.1,-
AC133498.1,-
AC133505.1,-
AC134560.1,-
AC135964.1,-
AC135964.2,-
AC137513.1,-
AC139347.1,-
AC139671.1,-
AC140186.1,-
AC140304.1,-
AC140304.2,-
AC141880.1,-
AC144408.2,-
AC144408.3,-
AC146911.1,-
AC149090.1,-
AC150035.3,-
AC151836.1,-
AC152827.1,-
AC153140.2,-
AC154200.1,-
AC154378.1,-
AC154509.1,-
AC154646.1,-
AC154760.1,-
AC156026.1,-
AC158554.1,-
AC159200.1,-
AC160336.1,-
AC160562.1,-
AC161165.2,-
AC161165.3,-
AC161165.6,-
AC161172.1,-
AC161376.1,-
AC161376.2,-
AC161607.1,-
AC162302.1,-
AC163018.1,-
AC163032.1,-
AC163040.1,-
AC163352.1,-
AC163354.1,-
AC163633.1,-
AC163633.2,-
AC163720.3,-
AC164314.2,-
AC164424.1,-
AC164425.1,-
AC164883.2,-
AC165271.1,-
AC165953.2,-
AC168090.1,-
AC168220.3,-
AC168977.1,-
AC168977.2,-
AC169509.3,-
AC174678.1,-
AC191865.2,-
Acaa1a,ENSMUSP00000134981
Acaa1b,ENSMUSP00000010795
Acaa2,ENSMUSP00000037348
Acaca,ENSMUSP00000117972
Acacb,ENSMUSP00000115432
Acad10,ENSMUSP00000107400
Acad11,ENSMUSP00000112994
Acad12,ENSMUSP00000121904
Acad8,ENSMUSP00000112908
Acad9,ENSMUSP00000011492
Acadl,ENSMUSP00000027153
Acadm,ENSMUSP00000122989
Acads,ENSMUSP00000031524
Acadsb,ENSMUSP00000146461
Acadvl,ENSMUSP00000018718
Acan,ENSMUSP00000032835
Acap1,ENSMUSP00000104262
Acap2,ENSMUSP00000061501
Acap3,ENSMUSP00000078040
Acat1,ENSMUSP00000034547
Acat2,ENSMUSP00000156406
Acat3,ENSMUSP00000125454
Acbd3,ENSMUSP00000027780
Acbd4,ENSMUSP00000090220
Acbd5,ENSMUSP00000110172
Acbd6,ENSMUSP00000079035
Acbd7,ENSMUSP00000154392
Accs,ENSMUSP00000114687
Acd,ENSMUSP00000148285
Ace,ENSMUSP00000001964
Acer1,ENSMUSP00000062037
Acer2,ENSMUSP00000081473
Acer3,ENSMUSP00000120334
Ache,ENSMUSP00000142427
Acin1,ENSMUSP00000114546
Ackr1,ENSMUSP00000045134
Ackr2,ENSMUSP00000050119
Ackr3,ENSMUSP00000069114
Ackr4,ENSMUSP00000140792
Acly,ENSMUSP00000127632
Aco1,ENSMUSP00000100038
Aco2,ENSMUSP00000155234
Acod1,ENSMUSP00000022722
Acot1,ENSMUSP00000126448
Acot10,ENSMUSP00000051333
Acot11,ENSMUSP00000124385
Acot13,ENSMUSP00000006900
Acot2,ENSMUSP00000021649
Acot3,ENSMUSP00000152164
Acot4,ENSMUSP00000152805
Acot6,ENSMUSP00000056131
Acot7,ENSMUSP00000074827
Acot8,ENSMUSP00000133718
Acot9,ENSMUSP00000138519
Acox1,ENSMUSP00000072717
Acox3,ENSMUSP00000109876
Acoxl,ENSMUSP00000028859
Acp1,ENSMUSP00000073686
Acp2,ENSMUSP00000002172
Acp5,ENSMUSP00000150903
Acp6,ENSMUSP00000088263
Acpp,ENSMUSP00000108209
Acr,ENSMUSP00000023295
Acrbp,ENSMUSP00000108033
Acsbg1,ENSMUSP00000118133
Acsbg2,ENSMUSP00000042352
Acsf2,ENSMUSP00000099453
Acsf3,ENSMUSP00000148725
Acsl1,ENSMUSP00000114473
Acsl3,ENSMUSP00000045291
Acsl4,ENSMUSP00000108524
Acsl5,ENSMUSP00000046585
Acsl6,ENSMUSP00000000145
Acss1,ENSMUSP00000028944
Acss2,ENSMUSP00000116501
Acss3,ENSMUSP00000128209
Acta1,ENSMUSP00000034453
Acta2,ENSMUSP00000048218
Actb,ENSMUSP00000132135
Actc1,ENSMUSP00000123370
Actg1,ENSMUSP00000134070
Actg2,ENSMUSP00000146302
Actl6a,ENSMUSP00000141354
Actl7b,ENSMUSP00000092693
Actn1,ENSMUSP00000021554
Actn2,ENSMUSP00000152121
Actn3,ENSMUSP00000006626
Actn4,ENSMUSP00000123210
Actr10,ENSMUSP00000152334
Actr1a,ENSMUSP00000157773
Actr1b,ENSMUSP00000047326
Actr2,ENSMUSP00000000137
Actr3,ENSMUSP00000137503
Actr3b,ENSMUSP00000085578
Actr5,ENSMUSP00000139110
Actr6,ENSMUSP00000020109
Actr8,ENSMUSP00000016115
Acvr1,ENSMUSP00000056784
Acvr1b,ENSMUSP00000000544
Acvr1c,ENSMUSP00000108226
Acvr2a,ENSMUSP00000067305
Acvr2b,ENSMUSP00000150566
Acvrl1,ENSMUSP00000122998
Acy1,ENSMUSP00000024031
Acy3,ENSMUSP00000158512
Acyp1,ENSMUSP00000112609
Acyp2,ENSMUSP00000074195
Ada,ENSMUSP00000017841
Adal,ENSMUSP00000067133
Adam10,ENSMUSP00000117162
Adam11,ENSMUSP00000069466
Adam12,ENSMUSP00000120094
Adam15,ENSMUSP00000103072
Adam17,ENSMUSP00000067953
Adam19,ENSMUSP00000011400
Adam1a,ENSMUSP00000098320
Adam1b,ENSMUSP00000078343
Adam22,ENSMUSP00000086139
Adam23,ENSMUSP00000084633
Adam28,ENSMUSP00000155362
Adam3,ENSMUSP00000127479
Adam30,ENSMUSP00000142590
Adam32,ENSMUSP00000113076
Adam33,ENSMUSP00000139344
Adam4,ENSMUSP00000082427
Adam5,ENSMUSP00000112422
Adam8,ENSMUSP00000026546
Adam9,ENSMUSP00000146545
Adamts1,ENSMUSP00000118471
Adamts10,ENSMUSP00000133856
Adamts12,ENSMUSP00000057796
Adamts13,ENSMUSP00000099955
Adamts14,ENSMUSP00000090143
Adamts15,ENSMUSP00000067022
Adamts16,ENSMUSP00000105316
Adamts17,ENSMUSP00000095984
Adamts2,ENSMUSP00000040171
Adamts20,ENSMUSP00000036330
Adamts3,ENSMUSP00000058552
Adamts4,ENSMUSP00000106946
Adamts5,ENSMUSP00000023611
Adamts6,ENSMUSP00000153194
Adamts7,ENSMUSP00000119744
Adamts8,ENSMUSP00000124848
Adamts9,ENSMUSP00000109065
Adamtsl1,ENSMUSP00000148689
Adamtsl2,ENSMUSP00000088774
Adamtsl3,ENSMUSP00000134150
Adamtsl4,ENSMUSP00000015994
Adamtsl5,ENSMUSP00000093097
Adap1,ENSMUSP00000106489
Adap2,ENSMUSP00000130731
Adap2os,-
Adar,ENSMUSP00000112969
Adarb1,ENSMUSP00000101044
Adarb2,ENSMUSP00000064775
Adat1,ENSMUSP00000113201
Adat2,ENSMUSP00000019944
Adck1,ENSMUSP00000098724
Adck2,ENSMUSP00000121590
Adck5,ENSMUSP00000125055
Adcy1,ENSMUSP00000020706
Adcy10,ENSMUSP00000141999
Adcy2,ENSMUSP00000022013
Adcy3,ENSMUSP00000122073
Adcy4,ENSMUSP00000002398
Adcy5,ENSMUSP00000110563
Adcy6,ENSMUSP00000093939
Adcy7,ENSMUSP00000132528
Adcy9,ENSMUSP00000113498
Adcyap1,ENSMUSP00000157279
Adcyap1r1,ENSMUSP00000131641
Add1,ENSMUSP00000144673
Add2,ENSMUSP00000145494
Add3,ENSMUSP00000158149
Adgb,ENSMUSP00000120422
Adgra1,ENSMUSP00000026548
Adgra2,ENSMUSP00000033876
Adgra3,ENSMUSP00000030971
Adgrb1,ENSMUSP00000139428
Adgrb2,ENSMUSP00000030571
Adgrd1,ENSMUSP00000060307
Adgre1,ENSMUSP00000156743
Adgre4,ENSMUSP00000025004
Adgre5,ENSMUSP00000128220
Adgrf2,ENSMUSP00000109244
Adgrf3,ENSMUSP00000120958
Adgrf4,ENSMUSP00000024711
Adgrf5,ENSMUSP00000152923
Adgrg1,ENSMUSP00000148742
Adgrg2,ENSMUSP00000108021
Adgrg3,ENSMUSP00000148483
Adgrg5,ENSMUSP00000132628
Adgrg6,ENSMUSP00000043055
Adgrl1,ENSMUSP00000118452
Adgrl2,ENSMUSP00000143511
Adgrl3,ENSMUSP00000112470
Adgrl4,ENSMUSP00000143744
Adgrv1,ENSMUSP00000120136
Adh1,ENSMUSP00000004232
Adh5,ENSMUSP00000143676
Adh7,ENSMUSP00000087633
Adhfe1,ENSMUSP00000116627
Adi1,ENSMUSP00000020957
Adig,ENSMUSP00000051732
Adipoq,ENSMUSP00000126793
Adipor1,ENSMUSP00000027727
Adipor2,ENSMUSP00000126138
Adk,ENSMUSP00000047665
Adm,ENSMUSP00000033054
Adm2,ENSMUSP00000064761
Adnp,ENSMUSP00000056809
Adnp2,ENSMUSP00000068560
Ado,ENSMUSP00000154862
Adora1,ENSMUSP00000132105
Adora2a,ENSMUSP00000151503
Adora2b,ENSMUSP00000018644
Adora3,ENSMUSP00000126710
Adpgk,ENSMUSP00000026266
Adprh,ENSMUSP00000002923
Adprhl1,ENSMUSP00000033825
Adprhl2,ENSMUSP00000099677
Adprm,ENSMUSP00000112064
Adra1a,ENSMUSP00000124322
Adra1b,ENSMUSP00000123435
Adra2a,ENSMUSP00000157421
Adra2b,ENSMUSP00000100539
Adra2c,ENSMUSP00000059705
Adrb1,ENSMUSP00000040847
Adrb2,ENSMUSP00000062256
Adrb3,ENSMUSP00000113732
Adrm1,ENSMUSP00000050076
Adsl,ENSMUSP00000127593
Adss,ENSMUSP00000016105
Adssl1,ENSMUSP00000136572
Adtrp,ENSMUSP00000113661
Aebp1,ENSMUSP00000099987
Aebp2,ENSMUSP00000032359
Aen,ENSMUSP00000103044
Aes,ENSMUSP00000002518
AF529169,-
Afap1,ENSMUSP00000067779
Afap1l1,ENSMUSP00000121278
Afap1l2,ENSMUSP00000153082
Afdn,ENSMUSP00000115250
Aff1,ENSMUSP00000059744
Aff2,ENSMUSP00000033532
Aff3,ENSMUSP00000116289
Aff4,ENSMUSP00000051479
Afg1l,ENSMUSP00000120389
Afg3l1,ENSMUSP00000001520
Afg3l2,ENSMUSP00000025408
Afmid,ENSMUSP00000119310
Afp,ENSMUSP00000144019
Aftph,ENSMUSP00000121612
Aga,ENSMUSP00000147487
Agap1,ENSMUSP00000027521
Agap2,ENSMUSP00000151946
Agap3,ENSMUSP00000148770
Agbl2,ENSMUSP00000048647
Agbl3,ENSMUSP00000118303
Agbl5,ENSMUSP00000143808
Ager,ENSMUSP00000133391
Agfg1,ENSMUSP00000140678
Agfg2,ENSMUSP00000031736
Aggf1,ENSMUSP00000022189
Agk,ENSMUSP00000143971
Agl,ENSMUSP00000124149
Agmat,ENSMUSP00000040853
Agmo,ENSMUSP00000051441
Ago1,ENSMUSP00000095498
Ago2,ENSMUSP00000042207
Ago3,ENSMUSP00000116204
Ago4,ENSMUSP00000081312
Agpat1,ENSMUSP00000133441
Agpat2,ENSMUSP00000115059
Agpat3,ENSMUSP00000119713
Agpat4,ENSMUSP00000127477
Agpat5,ENSMUSP00000033847
Agps,ENSMUSP00000107583
Agrn,ENSMUSP00000101200
Agrp,ENSMUSP00000141783
Agt,ENSMUSP00000066488
Agtpbp1,ENSMUSP00000128589
Agtr1a,ENSMUSP00000070958
Agtr1b,ENSMUSP00000068298
Agtrap,ENSMUSP00000030865
Agxt,ENSMUSP00000027491
Ahctf1,ENSMUSP00000027768
Ahcy,ENSMUSP00000061851
Ahcyl1,ENSMUSP00000029490
Ahcyl2,ENSMUSP00000134827
Ahdc1,ENSMUSP00000047113
Ahi1,ENSMUSP00000101164
Ahnak,ENSMUSP00000090632
Ahnak2,ENSMUSP00000116582
Ahr,ENSMUSP00000112137
Ahrr,ENSMUSP00000105268
Ahsa1,ENSMUSP00000021425
Ahsa2,ENSMUSP00000020529
Ahsg,ENSMUSP00000156266
AI115009,
AI182371,ENSMUSP00000154033
AI314180,-
AI314278,
AI413582,ENSMUSP00000156365
AI427809,
AI429214,ENSMUSP00000096424
AI463170,
AI463229,-
AI464131,ENSMUSP00000059038
AI467606,ENSMUSP00000146315
AI480526,-
AI504432,
AI597479,ENSMUSP00000010434
AI606181,-
AI661453,ENSMUSP00000120133
AI837181,ENSMUSP00000125651
AI838599,-
AI839979,-
AI847159,
AI854703,ENSMUSP00000145635
AI987944,ENSMUSP00000071708
Aicda,ENSMUSP00000125093
Aida,ENSMUSP00000104795
Aif1,ENSMUSP00000134214
Aif1l,ENSMUSP00000141456
Aifm1,ENSMUSP00000110595
Aifm2,ENSMUSP00000070054
Aifm3,ENSMUSP00000111349
Aig1,ENSMUSP00000101174
Aim2,ENSMUSP00000134329
Aimp1,ENSMUSP00000029663
Aimp2,ENSMUSP00000098052
Aip,ENSMUSP00000137847
Aipl1,ENSMUSP00000061957
Aire,ENSMUSP00000123678
Airn,
Ajap1,ENSMUSP00000116651
Ajuba,ENSMUSP00000056977
Ak1,ENSMUSP00000142174
AK157302,-
Ak2,ENSMUSP00000099664
Ak3,ENSMUSP00000121867
Ak4,ENSMUSP00000115454
Ak5,ENSMUSP00000042785
Ak6,ENSMUSP00000081772
Ak7,ENSMUSP00000043145
Ak8,ENSMUSP00000073789
Akap1,ENSMUSP00000103536
Akap10,ENSMUSP00000054418
Akap11,ENSMUSP00000116015
Akap12,ENSMUSP00000035829
Akap13,ENSMUSP00000146779
Akap17b,ENSMUSP00000123406
Akap2,ENSMUSP00000095672
Akap5,ENSMUSP00000114495
Akap6,ENSMUSP00000093406
Akap7,ENSMUSP00000097590
Akap8,ENSMUSP00000157828
Akap8l,ENSMUSP00000051389
Akap9,ENSMUSP00000046129
Akip1,ENSMUSP00000115021
Akirin1,ENSMUSP00000099696
Akirin2,ENSMUSP00000081322
Akna,ENSMUSP00000041614
Aknad1,ENSMUSP00000125068
Aknaos,-
Akr1a1,ENSMUSP00000030455
Akr1b10,ENSMUSP00000110703
Akr1b3,ENSMUSP00000100045
Akr1b8,ENSMUSP00000040244
Akr1c13,ENSMUSP00000122246
Akr1c14,ENSMUSP00000045394
Akr1c18,ENSMUSP00000106332
Akr1c19,ENSMUSP00000152741
Akr1e1,ENSMUSP00000089459
Akr7a5,ENSMUSP00000073459
Akt1,ENSMUSP00000122222
Akt1s1,ENSMUSP00000122607
Akt2,ENSMUSP00000117119
Akt3,ENSMUSP00000019843
Aktip,ENSMUSP00000148050
AL589670.1,-
AL589670.3,-
AL589670.4,-
AL590144.2,-
AL590144.3,-
AL591952.1,-
AL591952.3,-
AL611986.1,-
AL732506.1,-
Alad,ENSMUSP00000030090
Alas1,ENSMUSP00000108143
Alas2,ENSMUSP00000108335
Alcam,ENSMUSP00000130563
Aldh16a1,ENSMUSP00000103445
Aldh18a1,ENSMUSP00000135759
Aldh1a1,ENSMUSP00000153410
Aldh1a2,ENSMUSP00000034723
Aldh1a3,ENSMUSP00000133370
Aldh1a7,ENSMUSP00000025656
Aldh1b1,ENSMUSP00000134082
Aldh1l1,ENSMUSP00000145233
Aldh1l2,ENSMUSP00000117076
Aldh2,ENSMUSP00000031411
Aldh3a1,ENSMUSP00000118613
Aldh3a2,ENSMUSP00000147199
Aldh3b1,ENSMUSP00000056276
Aldh3b3,ENSMUSP00000025794
Aldh4a1,ENSMUSP00000043821
Aldh5a1,ENSMUSP00000040591
Aldh6a1,ENSMUSP00000152269
Aldh7a1,ENSMUSP00000133372
Aldh8a1,ENSMUSP00000038878
Aldh9a1,ENSMUSP00000028004
Aldoa,ENSMUSP00000146060
Aldoart1,ENSMUSP00000077687
Aldoc,ENSMUSP00000017534
Alg1,ENSMUSP00000097770
Alg10b,ENSMUSP00000154997
Alg11,ENSMUSP00000072382
Alg12,ENSMUSP00000043480
Alg13,ENSMUSP00000142956
Alg14,ENSMUSP00000038387
Alg2,ENSMUSP00000043580
Alg3,ENSMUSP00000120559
Alg5,ENSMUSP00000119260
Alg6,ENSMUSP00000121980
Alg8,ENSMUSP00000095901
Alg9,ENSMUSP00000123711
Alkal2,ENSMUSP00000070037
Alkbh1,ENSMUSP00000124565
Alkbh2,ENSMUSP00000142877
Alkbh3,ENSMUSP00000038721
Alkbh4,ENSMUSP00000119887
Alkbh5,ENSMUSP00000049116
Alkbh6,ENSMUSP00000051515
Alkbh7,ENSMUSP00000073775
Alkbh8,ENSMUSP00000061511
Alms1,ENSMUSP00000071904
Alox12,ENSMUSP00000000329
Alox15,ENSMUSP00000019068
Alox5,ENSMUSP00000026795
Alox5ap,ENSMUSP00000144472
Alox8,ENSMUSP00000021262
Aloxe3,ENSMUSP00000134814
Alpk1,ENSMUSP00000029662
Alpk2,ENSMUSP00000048752
Alpk3,ENSMUSP00000102971
Alpl,ENSMUSP00000125041
Als2,ENSMUSP00000027178
Als2cl,ENSMUSP00000123304
Als2cr12,ENSMUSP00000140613
Alx1,ENSMUSP00000129230
Alx3,ENSMUSP00000014747
Alx4,ENSMUSP00000106885
Alyref,ENSMUSP00000026125
Alyref2,ENSMUSP00000080242
Amacr,ENSMUSP00000066915
Ambp,ENSMUSP00000118965
Ambra1,ENSMUSP00000048898
Amd1,ENSMUSP00000097528
Amd2,ENSMUSP00000079703
Amdhd1,ENSMUSP00000016034
Amdhd2,ENSMUSP00000120520
Amer1,ENSMUSP00000109502
Amer2,ENSMUSP00000152965
Amfr,ENSMUSP00000052258
Amh,ENSMUSP00000043153
Amhr2,ENSMUSP00000123735
Amigo1,ENSMUSP00000061244
Amigo2,ENSMUSP00000059913
Amigo3,ENSMUSP00000082137
Ammecr1,ENSMUSP00000036085
Ammecr1l,ENSMUSP00000111475
Amn,ENSMUSP00000021707
Amn1,ENSMUSP00000107160
Amot,ENSMUSP00000108454
Amotl1,ENSMUSP00000013220
Amotl2,ENSMUSP00000118126
Ampd1,ENSMUSP00000134772
Ampd2,ENSMUSP00000099697
Ampd3,ENSMUSP00000120983
Amph,ENSMUSP00000003345
Amt,ENSMUSP00000035230
Amy1,ENSMUSP00000070368
Amz1,ENSMUSP00000135504
Amz2,ENSMUSP00000020929
Anapc1,ENSMUSP00000105961
Anapc10,ENSMUSP00000148220
Anapc11,ENSMUSP00000026128
Anapc13,ENSMUSP00000139762
Anapc15,ENSMUSP00000095839
Anapc16,ENSMUSP00000138227
Anapc2,ENSMUSP00000115177
Anapc4,ENSMUSP00000143745
Anapc5,ENSMUSP00000142922
Anapc7,ENSMUSP00000031422
Ang,ENSMUSP00000132084
Angel1,ENSMUSP00000021682
Angel2,ENSMUSP00000027947
Angpt1,ENSMUSP00000022921
Angpt2,ENSMUSP00000033846
Angpt4,ENSMUSP00000028955
Angptl1,ENSMUSP00000027885
Angptl2,ENSMUSP00000142084
Angptl3,ENSMUSP00000030280
Angptl4,ENSMUSP00000133417
Angptl6,ENSMUSP00000035784
Angptl7,ENSMUSP00000030840
Angptl8,ENSMUSP00000058951
Ank,ENSMUSP00000022875
Ank1,ENSMUSP00000113571
Ank2,ENSMUSP00000043765
Ank3,ENSMUSP00000138603
Ankdd1a,ENSMUSP00000150130
Ankef1,ENSMUSP00000120000
Ankfy1,ENSMUSP00000118252
Ankhd1,ENSMUSP00000123270
Ankib1,ENSMUSP00000040946
Ankk1,ENSMUSP00000149708
Ankle1,ENSMUSP00000112797
Ankle2,ENSMUSP00000143044
Ankmy1,ENSMUSP00000148578
Ankmy2,ENSMUSP00000039484
Ankra2,ENSMUSP00000117508
Ankrd1,ENSMUSP00000157960
Ankrd10,ENSMUSP00000033905
Ankrd11,ENSMUSP00000133977
Ankrd12,ENSMUSP00000156634
Ankrd13a,ENSMUSP00000116994
Ankrd13b,ENSMUSP00000090568
Ankrd13c,ENSMUSP00000143432
Ankrd13d,ENSMUSP00000130505
Ankrd16,ENSMUSP00000115226
Ankrd17,ENSMUSP00000142575
Ankrd2,ENSMUSP00000157671
Ankrd22,ENSMUSP00000025686
Ankrd23,ENSMUSP00000141394
Ankrd24,ENSMUSP00000116603
Ankrd26,ENSMUSP00000108449
Ankrd27,ENSMUSP00000139753
Ankrd28,ENSMUSP00000154187
Ankrd29,ENSMUSP00000157031
Ankrd33b,ENSMUSP00000076209
Ankrd34a,ENSMUSP00000102707
Ankrd35,ENSMUSP00000047244
Ankrd36,ENSMUSP00000122397
Ankrd37,ENSMUSP00000056828
Ankrd39,ENSMUSP00000001172
Ankrd40,ENSMUSP00000021227
Ankrd42,ENSMUSP00000061208
Ankrd44,ENSMUSP00000137616
Ankrd46,ENSMUSP00000052521
Ankrd49,ENSMUSP00000152731
Ankrd50,ENSMUSP00000113349
Ankrd52,ENSMUSP00000014642
Ankrd53,ENSMUSP00000014891
Ankrd54,ENSMUSP00000119739
Ankrd55,ENSMUSP00000153075
Ankrd6,ENSMUSP00000081800
Ankrd61,ENSMUSP00000106346
Ankrd63,ENSMUSP00000100542
Ankrd66,ENSMUSP00000136879
Ankrd7,ENSMUSP00000031489
Ankrd9,ENSMUSP00000119339
Anks1,ENSMUSP00000156525
Anks1b,ENSMUSP00000138539
Anks3,ENSMUSP00000155720
Anks6,ENSMUSP00000103376
Ankub1,ENSMUSP00000096689
Ankzf1,ENSMUSP00000136163
Anln,ENSMUSP00000045873
Ano1,ENSMUSP00000119653
Ano10,ENSMUSP00000149488
Ano3,ENSMUSP00000097219
Ano4,ENSMUSP00000138268
Ano5,ENSMUSP00000147243
Ano6,ENSMUSP00000071770
Ano7,ENSMUSP00000140438
Ano8,ENSMUSP00000149365
Anp32a,ENSMUSP00000115293
Anp32b,ENSMUSP00000099990
Anp32e,ENSMUSP00000129931
Anpep,ENSMUSP00000146085
Antxr1,ENSMUSP00000045634
Antxr2,ENSMUSP00000142605
Anxa1,ENSMUSP00000158429
Anxa11,ENSMUSP00000107983
Anxa11os,-
Anxa2,ENSMUSP00000117855
Anxa3,ENSMUSP00000143615
Anxa4,ENSMUSP00000109305
Anxa5,ENSMUSP00000029266
Anxa6,ENSMUSP00000104511
Anxa7,ENSMUSP00000066035
Anxa8,ENSMUSP00000113662
Anxa9,ENSMUSP00000127424
Aoah,ENSMUSP00000152286
Aoc2,ENSMUSP00000040255
Aoc3,ENSMUSP00000099394
Aox1,ENSMUSP00000001027
Aox2,ENSMUSP00000110006
Aox3,ENSMUSP00000140140
Aox4,ENSMUSP00000048929
Ap1ar,ENSMUSP00000142961
Ap1b1,ENSMUSP00000105523
Ap1g1,ENSMUSP00000034171
Ap1g2,ENSMUSP00000128427
Ap1m1,ENSMUSP00000148424
Ap1m2,ENSMUSP00000003397
Ap1s1,ENSMUSP00000119458
Ap1s2,ENSMUSP00000033734
Ap1s3,ENSMUSP00000125631
Ap2a1,ENSMUSP00000103489
Ap2a2,ENSMUSP00000003038
Ap2b1,ENSMUSP00000070714
Ap2m1,ENSMUSP00000007216
Ap2s1,ENSMUSP00000146195
Ap3b1,ENSMUSP00000155984
Ap3b2,ENSMUSP00000146497
Ap3d1,ENSMUSP00000151820
Ap3m1,ENSMUSP00000117346
Ap3m2,ENSMUSP00000147967
Ap3s1,ENSMUSP00000025357
Ap3s2,ENSMUSP00000075082
Ap4b1,ENSMUSP00000143355
Ap4e1,ENSMUSP00000135599
Ap4m1,ENSMUSP00000019662
Ap4s1,ENSMUSP00000151472
Ap5b1,ENSMUSP00000157737
Ap5m1,ENSMUSP00000154211
Ap5s1,ENSMUSP00000121488
Ap5z1,ENSMUSP00000143179
Apaf1,ENSMUSP00000124422
Apba1,ENSMUSP00000025830
Apba3,ENSMUSP00000151384
Apbb1,ENSMUSP00000140973
Apbb1ip,ENSMUSP00000014290
Apbb2,ENSMUSP00000124350
Apc,ENSMUSP00000078337
Apc2,ENSMUSP00000121324
Apcdd1,ENSMUSP00000157618
Apeh,ENSMUSP00000141856
Apex1,ENSMUSP00000116319
Apex2,ENSMUSP00000108340
Aph1a,ENSMUSP00000142972
Aph1b,ENSMUSP00000109359
Aph1c,ENSMUSP00000056476
Api5,ENSMUSP00000028617
Apip,ENSMUSP00000011055
Aplf,ENSMUSP00000145358
Apln,ENSMUSP00000046012
Aplnr,ENSMUSP00000053638
Aplp1,ENSMUSP00000006828
Aplp2,ENSMUSP00000149023
Apmap,ENSMUSP00000040840
Apoa1,ENSMUSP00000034588
Apoa2,ENSMUSP00000106953
Apobec1,ENSMUSP00000145154
Apobec2,ENSMUSP00000155264
Apobec3,ENSMUSP00000134838
Apobr,ENSMUSP00000145626
Apoc1,ENSMUSP00000147008
Apoc2,ENSMUSP00000115173
Apoc4,ENSMUSP00000003071
Apod,ENSMUSP00000110885
Apoe,ENSMUSP00000134558
Apof,ENSMUSP00000050300
Apoh,ENSMUSP00000123486
Apol10a,ENSMUSP00000060650
Apol10b,ENSMUSP00000086890
Apol11b,ENSMUSP00000129476
Apol6,ENSMUSP00000120866
Apol7a,ENSMUSP00000135864
Apol7b,ENSMUSP00000086894
Apol7c,ENSMUSP00000155510
Apol7d,
Apol7e,ENSMUSP00000094085
Apol8,ENSMUSP00000086873
Apol9a,ENSMUSP00000080468
Apol9b,ENSMUSP00000155167
Apold1,ENSMUSP00000132366
Apom,ENSMUSP00000025249
Apon,ENSMUSP00000151553
Apoo,ENSMUSP00000109529
Apool,ENSMUSP00000026599
Apopt1,ENSMUSP00000038865
App,ENSMUSP00000154401
Appbp2,ENSMUSP00000018625
Appbp2os,
Appl1,ENSMUSP00000042875
Appl2,ENSMUSP00000135157
Aprt,ENSMUSP00000148652
Aptx,ENSMUSP00000124264
Aqp1,ENSMUSP00000004774
Aqp11,ENSMUSP00000146215
Aqp12,ENSMUSP00000060622
Aqp2,ENSMUSP00000023752
Aqp3,ENSMUSP00000055110
Aqp5,ENSMUSP00000127611
Aqp7,ENSMUSP00000030136
Aqp9,ENSMUSP00000050127
Aqr,ENSMUSP00000099602
Ar,ENSMUSP00000052648
Araf,ENSMUSP00000115793
Arap1,ENSMUSP00000121431
Arap2,ENSMUSP00000124743
Arap3,ENSMUSP00000157868
Arc,ENSMUSP00000105636
Arcn1,ENSMUSP00000034607
Areg,ENSMUSP00000031325
Arel1,ENSMUSP00000126508
Arf1,ENSMUSP00000079905
Arf2,ENSMUSP00000102622
Arf3,ENSMUSP00000114739
Arf4,ENSMUSP00000155146
Arf4os,-
Arf5,ENSMUSP00000127281
Arf6,ENSMUSP00000055862
Arfgap1,ENSMUSP00000104489
Arfgap2,ENSMUSP00000028691
Arfgap3,ENSMUSP00000154712
Arfgef1,ENSMUSP00000085986
Arfgef2,ENSMUSP00000131572
Arfgef3,ENSMUSP00000019999
Arfip1,ENSMUSP00000116393
Arfip2,ENSMUSP00000147307
Arfrp1,ENSMUSP00000104436
Arg1,ENSMUSP00000020161
Arg2,ENSMUSP00000021550
Arglu1,ENSMUSP00000039493
Arhgap1,ENSMUSP00000106962
Arhgap10,ENSMUSP00000075658
Arhgap11a,ENSMUSP00000106574
Arhgap12,ENSMUSP00000138464
Arhgap15,ENSMUSP00000108443
Arhgap15os,
Arhgap17,ENSMUSP00000102050
Arhgap18,ENSMUSP00000044834
Arhgap19,ENSMUSP00000135293
Arhgap20,ENSMUSP00000120124
Arhgap21,ENSMUSP00000133347
Arhgap22,ENSMUSP00000154670
Arhgap23,ENSMUSP00000112999
